,reward,action,soc_kwh,generation_kW,load_kW,unmet_kW,spill_kW,charge_kW,discharge_kW
2024-03-23 02:00:00+05:00,-1.0536992371338716,-0.04943113,44.99750289048102,12.056726464758192,4.212145022125909,0.0,1.0536992371338716,0.0,0.0
2024-03-23 03:00:00+05:00,-3.6162396733534674,-0.09190399,44.99750289048102,15.253635473903099,4.550068098919121,0.0,3.6162396733534674,0.0,0.0
2024-03-23 04:00:00+05:00,-1.1816662861328755,-0.06262882,44.99750289048102,13.976930734641149,4.9621556059667755,0.0,1.1816662861328755,0.0,0.0
2024-03-23 05:00:00+05:00,-46.030188052780474,-0.21552904,42.72877615887951,10.456609844281406,5.941083940761926,0.46030188052780474,0.0,0.0,2.1552903950214386
2024-03-23 06:00:00+05:00,-205.15187784997727,-0.28577694,39.72059781184405,8.7780408045803,6.897596097002326,2.051518778499773,0.0,0.0,2.8577694296836853
2024-03-23 07:00:00+05:00,-1.3472806560752382,-0.09256393,39.72059781184405,14.752441700205878,8.38391846592267,0.0,1.3472806560752382,0.0,0.0
2024-03-23 08:00:00+05:00,-0.3442633615060249,0.10084864,40.67865986829609,14.491755639597574,8.337742789170301,0.0,0.3442633615060249,1.0084863752126694,0.0
2024-03-23 09:00:00+05:00,-1.188433533992061,0.6861248,44.7839329934148,17.50999532734234,9.461632616702715,0.0,1.188433533992061,4.321340131703913,0.0
2024-03-23 10:00:00+05:00,-124.74385710862848,0.14850271,44.7839329934148,9.65908371623377,9.856398317907214,1.2474385710862848,0.0,0.0,0.0
2024-03-23 11:00:00+05:00,-103.65624973153285,0.59622407,44.7839329934148,8.489420007947773,10.513916674870668,1.0365624973153285,0.0,0.0,0.0
2024-03-23 12:00:00+05:00,-392.2893509365085,0.6797533,44.7839329934148,4.599163022031725,11.401343279095245,3.9228935093650854,0.0,0.0,0.0
2024-03-23 13:00:00+05:00,-0.9423061350957651,0.7683865,44.98919664967074,8.738471391323127,10.577889638059629,0.0,0.9423061350957651,0.21606700658519884,0.0
2024-03-23 14:00:00+05:00,-2.70904824778457,0.12189555,44.99945983248354,9.319364198687289,10.20095113008378,0.0,2.70904824778457,0.010803350329261718,0.0
2024-03-23 15:00:00+05:00,-265.45350074560235,0.03786764,44.99945983248354,2.746160491406534,10.081535777232315,2.6545350074560234,0.0,0.0,0.0
2024-03-23 16:00:00+05:00,-0.029229368521188626,0.08644177,44.999972991624176,4.749145300590623,8.403452896815628,0.0,0.029229368521188626,0.0005401675164620201,0.0
2024-03-23 17:00:00+05:00,-24.650193746336868,1.0,44.99999864958121,29.559433682334465,8.37327238190546,0.0,24.650193746336868,2.7008375823811548e-05,0.0
2024-03-23 18:00:00+05:00,-26.04123677680033,1.0,44.999999932479064,30.249725619364717,7.986482975817767,0.0,26.04123677680033,1.3504187919011201e-06,0.0
2024-03-23 19:00:00+05:00,-211.70226164747942,0.4228173,44.999999932479064,2.2976626783111636,6.568322328845165,2.1170226164747943,0.0,0.0,0.0
2024-03-23 20:00:00+05:00,-292.96301713179287,0.057119288,44.999999932479064,2.0441178805842246,5.459423402198985,2.9296301713179287,0.0,0.0,0.0
2024-03-23 21:00:00+05:00,-384.5405247727873,0.09385667,44.999999932479064,1.489692949350163,3.9929501656043485,3.8454052477278733,0.0,0.0,0.0
2024-03-23 22:00:00+05:00,-281.73217215805465,-0.090075195,44.051839986840506,2.9360072281941956,4.330113541747781,2.8173217215805466,0.0,0.0,0.9007519483566284
2024-03-23 23:00:00+05:00,-294.1881512630843,-0.1602366,42.36513896514411,2.772093702208868,3.9700508198301816,2.941881512630843,0.0,0.0,1.6023659706115723
2024-03-24 00:00:00+05:00,-0.0,0.24220732,42.87906553380838,9.112216222101313,3.683613574902719,0.0,0.0,0.5409753354360731,0.0
2024-03-24 01:00:00+05:00,-4.811944588670224,0.4353627,44.89395327669042,17.118749400901958,3.5116153974332187,0.0,4.811944588670224,2.1209344661916205,0.0
2024-03-24 02:00:00+05:00,-142.5481489823957,-0.29984465,41.73769377759229,6.811859355457425,3.8252057117995517,1.425481489823957,0.0,0.0,2.998446524143219
2024-03-24 03:00:00+05:00,-0.0,-0.26821434,39.61605093716623,9.41888861384774,4.552191216269471,0.0,0.0,0.0,2.0155606984047605
2024-03-24 04:00:00+05:00,-96.69809702659666,-0.46703893,34.699851679666935,7.219406252145003,5.558978969397898,0.9669809702659666,0.0,0.0,4.670389294624329
2024-03-24 05:00:00+05:00,-303.7716231470611,0.14049447,34.699851679666935,9.523719009361997,6.5697256741984935,3.037716231470611,0.0,0.0,0.0
2024-03-24 06:00:00+05:00,-5.110231755021504,0.36845687,38.2001919476828,22.010607279308932,7.1128266036777825,0.0,5.110231755021504,3.684568703174591,0.0
2024-03-24 07:00:00+05:00,-0.0,-0.3998388,35.29213413612195,10.129678189233418,8.254148207698451,0.0,0.0,0.0,2.7626549209828006
2024-03-24 08:00:00+05:00,-185.2853873020436,-0.000982156,35.281795651665284,10.990917478935122,8.903295931288973,1.852853873020436,0.0,0.0,0.009821560233831406
2024-03-24 09:00:00+05:00,-0.0,-0.21231107,33.30822909673094,9.50783372311881,9.420475606094717,0.0,0.0,0.0,1.8748882271876237
2024-03-24 10:00:00+05:00,-194.267944851612,-0.4496098,28.575494504393582,4.573664135538479,10.288683570269624,1.9436794485161197,0.0,0.0,4.4960978627204895
2024-03-24 11:00:00+05:00,-522.2149285017887,0.19578752,28.575494504393582,5.008893202314343,10.530040225616952,5.223149285017887,0.0,0.0,0.0
2024-03-24 12:00:00+05:00,0.1,0.9212728,28.822630342217206,8.717610496338565,10.827535017376055,0.0,0.0,0.2601429871827605,0.0
2024-03-24 13:00:00+05:00,-321.30221056279436,0.61547,28.822630342217206,4.315072614252227,10.797217995340027,3.2140221056279437,0.0,0.0,0.0
2024-03-24 14:00:00+05:00,-521.3871747073798,0.1905047,28.822630342217206,1.361443844916707,10.394662566217935,5.214871747073798,0.0,0.0,0.0
2024-03-24 15:00:00+05:00,-156.11108057970026,0.30159962,28.822630342217206,3.767578915787943,9.575427961229813,1.5621108057970026,0.0,0.0,0.0
2024-03-24 16:00:00+05:00,-58.560449424071,0.22642057,28.822630342217206,4.4018516411353446,9.262081792994772,0.58660449424071,0.0,0.0,0.0
2024-03-24 17:00:00+05:00,0.1,0.23427433,29.965912624574283,5.661160188708113,8.25903316105807,0.0,0.0,1.2034550340600818,0.0
2024-03-24 18:00:00+05:00,-54.84783920179253,0.2838201,29.965912624574283,3.8840904220523313,6.763849282330217,0.5494783920179254,0.0,0.0,0.0
2024-03-24 19:00:00+05:00,-23.7560089192706,1.0,39.46591262457429,38.13177253850158,6.03689473907467,0.0,23.7560089192706,10.0,0.0
2024-03-24 20:00:00+05:00,-2.1485065676909407,0.7706981,44.723295631228716,12.672571829124806,5.48292310083326,0.0,2.1485065676909407,5.534087375425713,0.0
2024-03-24 21:00:00+05:00,-2.434074060003688,-0.11342956,43.52930024957227,4.221636244263875,4.596362702286411,0.02434074060003688,0.0,0.0,1.1342956125736237
2024-03-24 22:00:00+05:00,-530.4287258076832,-0.012082966,43.4021111333139,1.332970549273383,3.4994769556891767,5.304287258076832,0.0,0.0,0.12082966044545174
2024-03-24 23:00:00+05:00,-533.9721064959177,-0.047092192,42.906403850419366,1.7441142778705199,3.6210480714283424,5.3397210649591775,0.0,0.0,0.47092191874980927
2024-03-25 00:00:00+05:00,-696.4049517783359,-0.1653972,41.165380724017965,0.001988469305787922,3.974734465631532,6.964049517783359,0.0,0.0,1.6539719700813293
2024-03-25 01:00:00+05:00,-629.0429953586963,-0.19141491,39.15048696007424,1.2645915578217521,4.807470033307148,6.290429953586964,0.0,0.0,1.9141490757465363
2024-03-25 02:00:00+05:00,-2.7536291394793384,0.39143932,42.86916048731499,17.43523495447467,4.983400826805612,0.0,2.7536291394793384,3.914393186569214,0.0
2024-03-25 03:00:00+05:00,-75.82661586148998,-0.079014875,42.03742496105441,10.901417028658287,6.117447150012252,0.7582661586148998,0.0,0.0,0.7901487499475479
2024-03-25 04:00:00+05:00,-1.5068093841755807,-0.09073063,42.03742496105441,13.862585810203356,6.757716065363943,0.0,1.5068093841755807,0.0,0.0
2024-03-25 05:00:00+05:00,-0.8590485780307784,-0.041079983,42.03742496105441,13.713698906568627,8.184701689156576,0.0,0.8590485780307784,0.0,0.0
2024-03-25 06:00:00+05:00,-1.3810642134727757,0.266953,44.57347838016757,17.458256026729728,8.6618570581364,0.0,1.3810642134727757,2.669529914855957,0.0
2024-03-25 07:00:00+05:00,-2.416676136956635,0.23030417,44.97867391900838,15.633446130938749,10.160281372084219,0.0,2.416676136956635,0.4265216198324282,0.0
2024-03-25 08:00:00+05:00,-12.174727933055308,0.39385343,44.99893369595042,25.348613197008195,11.00302722762432,0.0,12.174727933055308,0.0213260809916207,0.0
2024-03-25 09:00:00+05:00,-0.10869161036962716,0.050765418,44.99994668479752,11.989683884516221,11.637395800549632,0.0,0.10869161036962716,0.0010663040495799692,0.0
2024-03-25 10:00:00+05:00,-4.1542192299521865,0.51930696,44.99999733423988,15.192584074098267,12.795264448508274,0.0,4.1542192299521865,5.331520247864319e-05,0.0
2024-03-25 11:00:00+05:00,-12.649951469700069,1.0,44.999999866711995,22.782788650255235,13.07220211983065,0.0,12.649951469700069,2.6657601210899884e-06,0.0
2024-03-25 12:00:00+05:00,-1.0968767353210627,0.7396676,44.9999999933356,10.01759409451876,13.687329012763758,0.0,1.0968767353210627,1.3328800463341395e-07,0.0
2024-03-25 13:00:00+05:00,-308.8448676033765,0.49215308,44.9999999933356,4.454076090117499,13.40516104413064,3.0884486760337646,0.0,0.0,0.0
2024-03-25 14:00:00+05:00,-252.1330460880713,0.37017965,44.9999999933356,4.092465884821061,13.13900590287888,2.521330460880713,0.0,0.0,0.0
2024-03-25 15:00:00+05:00,-2.8029541495642105,0.957916,44.99999999966678,7.935418897709283,12.000221661646368,0.0,2.8029541495642105,6.664400586942065e-09,0.0
2024-03-25 16:00:00+05:00,-543.9146222746991,-0.006041268,44.936407706121955,0.0,10.906522287320055,5.4391462227469916,0.0,0.0,0.060412678867578506
2024-03-25 17:00:00+05:00,-401.96388535871324,-0.006839495,44.86441302030895,0.0,9.525982505263102,4.019638853587132,0.0,0.0,0.06839495152235031
2024-03-25 18:00:00+05:00,-423.4887435761697,-0.0014952421,44.84867362958437,0.0,8.52205653139681,4.2348874357616975,0.0,0.0,0.014952421188354492
2024-03-25 19:00:00+05:00,-1.5816400247181255,0.540876,44.99243368147922,6.860577904341034,7.580098249642163,0.0,1.5816400247181255,0.15132637041563157,0.0
2024-03-25 20:00:00+05:00,-61.40166618441141,0.1370927,44.99243368147922,4.692982578367069,6.5995126005734575,0.6140166618441141,0.0,0.0,0.0
2024-03-25 21:00:00+05:00,-142.77444008439466,-0.23315369,42.53818435592773,2.093874368480168,5.400695498862557,1.4277444008439466,0.0,0.0,2.3315368592739105
2024-03-25 22:00:00+05:00,-99.16096539104373,-0.025275385,42.27212767164076,5.861069645409806,4.719375764552972,0.9916096539104373,0.0,0.0,0.2527538500726223
2024-03-25 23:00:00+05:00,-13.195276955122548,0.032028005,42.27212767164076,7.240930133891809,4.909212927621775,0.13195276955122548,0.0,0.0,0.0
2024-03-26 00:00:00+05:00,-153.11770731298714,-0.25114927,39.62845117734353,5.072782874408617,4.208487492145597,1.5311770731298715,0.0,0.0,2.511492669582367
2024-03-26 01:00:00+05:00,-277.79353118283996,-0.45244312,34.86589198930385,2.910428893710642,4.414685294785958,2.7779353118284,0.0,0.0,4.524431228637695
2024-03-26 02:00:00+05:00,-274.12054288042225,-0.46279186,29.99439872505535,3.563388346308636,4.973748051902153,2.7422054288042226,0.0,0.0,4.627918601036072
2024-03-26 03:00:00+05:00,-166.81165244179837,-0.46901575,25.057390858647654,5.598296854905133,5.335098197078036,1.6691165244179835,0.0,0.0,4.690157473087311
2024-03-26 04:00:00+05:00,-349.9046983012232,-0.17174408,23.249558454460804,7.188692637154739,6.654080898131371,3.5000469830122327,0.0,0.0,1.7174407839775085
2024-03-26 05:00:00+05:00,-226.1539467555696,-0.23617388,20.76351757992941,8.334438901396684,7.316341185451283,2.262539467555696,0.0,0.0,2.361738830804825
2024-03-26 06:00:00+05:00,0.1,0.2674413,20.83360127891555,13.091337064039212,8.57124088666524,0.0,0.0,0.07377231472224999,0.0
2024-03-26 07:00:00+05:00,-433.6715989692848,-0.052691914,20.278949551113673,8.567897196738343,10.185870346040113,4.337715989692848,0.0,0.0,0.5269191414117813
2024-03-26 08:00:00+05:00,-218.94426937575554,0.23052123,20.278949551113673,11.005040610362329,11.235787369424601,2.1904426937575554,0.0,0.0,0.0
2024-03-26 09:00:00+05:00,-4.11591648627812,0.11589882,21.379988320001193,17.08999857035421,11.4344493122525,0.0,4.21591648627812,1.1589881777763367,0.0
2024-03-26 10:00:00+05:00,-4.240923291400799,0.6798967,27.839007086881228,22.111915463684078,12.856776517035298,0.0,4.340923291400799,6.798967123031616,0.0
2024-03-26 11:00:00+05:00,-140.01949210815437,0.18910186,27.839007086881228,9.020860048928018,12.561435240832608,1.4011949210815438,0.0,0.0,0.0
2024-03-26 12:00:00+05:00,-6.806799725269961,1.0,37.339007086881224,25.79543277886249,13.215806821112837,0.0,6.806799725269961,10.0,0.0
2024-03-26 13:00:00+05:00,-1.944760706713204,1.0,44.61695035434406,17.408737970348326,12.892333110216219,0.0,1.944760706713204,7.6609929131187755,0.0
2024-03-26 14:00:00+05:00,-105.63270641283236,0.32776162,44.61695035434406,5.65427316099441,12.85359291218939,1.0563270641283236,0.0,0.0,0.0
2024-03-26 15:00:00+05:00,-276.07576333364665,0.30539665,44.61695035434406,3.031942443936218,11.382721950306435,2.7607576333364663,0.0,0.0,0.0
2024-03-26 16:00:00+05:00,-299.13184823935535,0.32156396,44.61695035434406,2.1078640985131263,11.013441446775088,2.9913184823935537,0.0,0.0,0.0
2024-03-26 17:00:00+05:00,-10.053501766958352,1.0,44.9808475177172,14.62035451818303,10.23204248733223,0.0,10.053501766958352,0.38304964565593735,0.0
2024-03-26 18:00:00+05:00,-2.5684453563581338,0.4462487,44.99904237588586,6.9848641376352205,8.457467509155805,0.0,2.5684453563581338,0.019152482282798644,0.0
2024-03-26 19:00:00+05:00,-0.5269098547328683,0.29888457,44.99995211879429,5.517962331477529,7.52909471988017,0.0,0.5269098547328683,0.0009576241141431296,0.0
2024-03-26 20:00:00+05:00,-10.661728835911955,1.0,44.99999760593971,15.493313884653311,6.576315591990505,0.0,10.661728835911955,4.788120570964338e-05,0.0
2024-03-26 21:00:00+05:00,-3.7399514083964345,0.4458041,44.99999988029698,9.930810763133284,5.329689721584946,0.0,3.7399514083964345,2.3940602886796114e-06,0.0
2024-03-26 22:00:00+05:00,-1.345313473163408,0.1703689,44.99999999401485,7.786343163551273,4.988456135376055,0.0,1.345313473163408,1.197030172761515e-07,0.0
2024-03-26 23:00:00+05:00,-272.9233183477795,-0.06834944,44.28053216900365,4.350837514179276,4.457705154648031,2.7292331834777954,0.0,0.0,0.683494433760643
2024-03-27 00:00:00+05:00,-379.2975287481531,0.043461706,44.28053216900365,5.354496093769984,4.433568814070257,3.7929752874815312,0.0,0.0,0.0
2024-03-27 01:00:00+05:00,-663.6282071398563,-0.048664495,43.768274323225434,2.5153232409044053,4.375763619230979,6.636282071398562,0.0,0.0,0.4866449534893036
2024-03-27 02:00:00+05:00,-205.3397875898188,0.11858612,43.768274323225434,9.17413671105771,4.989977886008152,2.053397875898188,0.0,0.0,0.0
2024-03-27 03:00:00+05:00,-249.03181538902555,0.17675754,43.768274323225434,8.92849478784106,5.380272597437536,2.4903181538902555,0.0,0.0,0.0
2024-03-27 04:00:00+05:00,-0.0,-0.21911444,42.826565099272464,11.231788706327567,6.758087467795667,0.0,0.0,0.0,0.8946237627553231
2024-03-27 05:00:00+05:00,-152.44708128957782,-0.053926446,42.258918304074925,10.581961132176396,7.554757261579507,1.5244708128957782,0.0,0.0,0.5392644554376602
2024-03-27 06:00:00+05:00,-4.5503347678697015,0.021680648,42.46488445539437,18.088977013810105,8.620009957170476,0.0,4.5503347678697015,0.21680647507309914,0.0
2024-03-27 07:00:00+05:00,-15.044333347848983,0.98437333,44.87324422276972,30.857927041624578,9.469170587155253,0.0,15.044333347848983,2.535115544605631,0.0
2024-03-27 08:00:00+05:00,-18.816389261420955,1.0,44.993662211138485,31.31922965027173,10.767212628426117,0.0,18.816389261420955,0.12675577723027942,0.0
2024-03-27 09:00:00+05:00,-0.2620411589041165,0.23984256,44.99968311055692,12.357247568495152,12.449831937220734,0.0,0.2620411589041165,0.006337788861515037,0.0
2024-03-27 10:00:00+05:00,-181.26414719789975,0.4527197,44.99968311055692,9.457974274766375,12.355776426027775,1.8126414719789974,0.0,0.0,0.0
2024-03-27 11:00:00+05:00,-2.5702305325480737,0.3705284,44.99998415552785,12.353751593205514,12.854650328537849,0.0,2.5702305325480737,0.00031688944307717293,0.0
2024-03-27 12:00:00+05:00,-244.6946693055729,0.31215194,44.99998415552785,6.3358845233677386,13.407661898400995,2.446946693055729,0.0,0.0,0.0
2024-03-27 13:00:00+05:00,-204.34837892528367,0.39970848,44.99998415552785,5.725828589896667,12.790248374149686,2.0434837892528366,0.0,0.0,0.0
2024-03-27 14:00:00+05:00,-11.716876501531411,1.0,44.99999920777639,18.203663629748053,13.152559182961266,0.0,11.716876501531411,1.584447215208229e-05,0.0
2024-03-27 15:00:00+05:00,-2.514303272033372,1.0,44.99999996038882,7.924715568170436,11.879925970097014,0.0,2.514303272033372,7.922236093804713e-07,0.0
2024-03-27 16:00:00+05:00,-4.301950754256723,0.6723221,44.99999996038882,4.611057518413525,11.038311528943602,0.043019507542567226,0.0,0.0,0.0
2024-03-27 17:00:00+05:00,-161.9439589620046,0.30036485,44.99999996038882,3.3361240658190203,10.132834514795045,1.619439589620046,0.0,0.0,0.0
2024-03-27 18:00:00+05:00,-189.9458556757486,0.24723284,44.99999996038882,1.9655133380002594,8.920717225909693,1.899458556757486,0.0,0.0,0.0
2024-03-27 19:00:00+05:00,-223.0710520110391,0.6503345,44.99999996038882,1.4200607940002001,7.5425247661512635,2.230710520110391,0.0,0.0,0.0
2024-03-27 20:00:00+05:00,-2.2632787180226277,0.63651717,44.99999999801944,6.501684359936663,6.613796345701774,0.0,2.2632787180226277,3.96111801137522e-08,0.0
2024-03-27 21:00:00+05:00,-325.3525449852502,0.027383307,44.99999999801944,1.6539159472653775,5.132464741480672,3.2535254498525017,0.0,0.0,0.0
2024-03-27 22:00:00+05:00,-358.3940042127215,-0.17703281,43.136496698758044,0.0,5.49955890161457,3.5839400421272147,0.0,0.0,1.7703281342983246
2024-03-27 23:00:00+05:00,-0.17467526597821958,0.43365455,44.9068248349379,8.921162185313447,4.088033805109482,0.0,0.17467526597821958,1.8635033012419555,0.0
2024-03-28 00:00:00+05:00,-1.5337471055690095,0.07277738,44.99534124174689,8.579805047781003,4.249839856950052,0.0,1.5337471055690095,0.09317516506209955,0.0
2024-03-28 01:00:00+05:00,-16.386423564398598,0.9694353,44.999767062087344,24.800810756575746,5.127611509207277,0.0,16.386423564398598,0.0046587582531074645,0.0
2024-03-28 02:00:00+05:00,-345.338047832407,-0.166593,43.24615653268968,3.5425780028420357,5.306999240211183,3.4533804783240702,0.0,0.0,1.6659300029277802
2024-03-28 03:00:00+05:00,-3.5953652785625287,0.124536045,44.42924895919835,14.737476068087698,5.853155628598025,0.0,3.5953652785625287,1.2453604489564896,0.0
2024-03-28 04:00:00+05:00,-5.151607074728995,0.3128977,44.971462447959915,16.376618803674944,7.105433149392866,0.0,5.151607074728995,0.5707510408016532,0.0
2024-03-28 05:00:00+05:00,-7.627924136798375,0.25777787,44.99857312239799,18.116393364808665,7.372882903443035,0.0,7.627924136798375,0.02853755204008479,0.0
2024-03-28 06:00:00+05:00,-1.3643660208574335,-0.06804097,44.99857312239799,12.616363552989514,9.115452617120855,0.0,1.3643660208574335,0.0,0.0
2024-03-28 07:00:00+05:00,-0.0,-0.23947577,44.977855076421754,10.437154939323445,10.212795434176737,0.0,0.0,0.0,0.019682143677426822
2024-03-28 08:00:00+05:00,-56.78325626467702,-0.22643015,42.594379835513585,7.805093263100715,10.933512376148931,0.5678325626467702,0.0,0.0,2.2643014788627625
2024-03-28 09:00:00+05:00,-0.17274666828213192,0.52519876,44.87971899177568,11.940267434726726,11.957570852410427,0.0,0.17274666828213192,2.4056201644864146,0.0
2024-03-28 10:00:00+05:00,-317.7130400255433,-0.14299834,43.37447333129498,4.6237379323609415,12.40618040414448,3.1771304002554333,0.0,0.0,1.429983377456665
2024-03-28 11:00:00+05:00,-616.5176339828652,0.49649167,43.37447333129498,2.3475912314691225,12.958717199757205,6.165176339828651,0.0,0.0,0.0
2024-03-28 12:00:00+05:00,-271.6153380039292,0.22534887,43.37447333129498,4.895804938519836,13.017564749316962,2.716153380039292,0.0,0.0,0.0
2024-03-28 13:00:00+05:00,-0.0,0.72784424,44.65448511181515,7.440745654325111,13.432532327842972,0.0,0.0,1.3473808216001766,0.0
2024-03-28 14:00:00+05:00,-2.0905346025108935,0.31257853,44.98272425559076,7.857926024340029,13.195483304119884,0.0,2.0905346025108935,0.34551488818485154,0.0
2024-03-28 15:00:00+05:00,-10.150221357880476,0.65926886,44.99913621277954,15.338428091014316,11.715093906299755,0.0,10.150221357880476,0.017275744409239735,0.0
2024-03-28 16:00:00+05:00,-2.104041811422177,0.4279614,44.99995681063898,6.004200461744764,10.972025049251663,0.0,2.104041811422177,0.0008637872204602104,0.0
2024-03-28 17:00:00+05:00,-18.3404164293157,1.0,44.99999784053195,21.89325471008949,10.422054970009562,0.0,18.3404164293157,4.318936102265525e-05,0.0
